MPAndroidChart,af114d180da6ec5633d32c701ff5467f7629fcf3,false,55.991070716677676,1592.9406768615083,75.2994023880668,2827.7128567094646,3.0,0
MPAndroidChart,9531ba69895cd64fce48038ffd8df2543eeea1d2,false,29.0,755.9464266732134,12.12435565298214,172.08718720462602,5.0,0
okhttp,35166168529bd27281685e56a0a122eff44460e9,false,11.0,258.46082875360435,8.94427190999916,521.9252820088332,25.0,0
Antlr4,69ff2669eec265e25721dbc27cb00f6c381d0b41,false,61.44916598294886,4593.466664731551,10.0,0.0,12.328828005937952,11
cloud-slang,20bac30d9bd76569aa6a4fa1e8261c1a9b5e6f76,false,20.0,1515.0,8.0,25.298221281347036,0.0,3
elasticsearch,59cb67c7bd0ab6311115b20954e013412b676b29,false,580.9991394141647,15188.08335505175,95.01578816175763,2749.668161796983,0.0,1
Storm,ad2be678831b3b060229fd936e3908110162b7ac,false,347.4967625748476,7922.9539945654105,24.24871130596428,607.0214164261422,61.237243569579455,364
elasticsearch,f3d63095dbcc985e24162fbac4ee0d6914dc757d,false,578.0,14774.499788486919,38.67815921162743,345.83232931581165,1.0,0
Storm,bd1f5c54752f67b484a83c26667331234234d3a3,false,340.4996328926068,7672.94519724988,29.546573405388315,1304.243075503949,15.491933384829668,1
elasticsearch,36884807b3cc9d660db4da062275c7fdbec8ba67,false,498.0,11897.997310472045,11.575836902790225,285.8251213591975,0.0,1
retrofit,71f622ce51031b152a0be6ad5facfb27a654bf5a,false,32.0,398.4996863235905,4.0,45.077710678338576,5.477225575051661,1
elasticsearch-river-mongodb,3d4f99516ba3177f7d88a1f600923138a8b77cc8,false,17.0,541.2781170525925,10.677078252031311,167.37980762326143,6.0,0
fitnesse,4d9ba9d221d879507440feb084fa7521b95111ec,false,107.49883720301351,3602.9987510405826,11.313708498984761,124.36237373096414,6.0,9
SimianArmy,345ad9513aafff397050d613fa87ad06ddffe99d,false,39.88734135035826,587.38743602498,11.661903789690601,295.12031444819246,4.242640687119285,12
Activiti,50d8e43eb5917c63abfbcdec1e68e510943f325a,false,110.0,4580.485563780329,39.87480407475377,556.322748051884,0.0,2
netty,193acdb36cd3da9bfc62dd69c4208dff3f0a2b1b,false,18.973665961010276,2232.659400804341,24.979991993593593,677.6149349003459,3.0,10
druid,05168808c278c080c59c19e858d9471b316cd1f5,false,14.0,378.2935368202846,13.114877048604,263.69679558159214,5.477225575051661,7
webbit,74d2d2b87704d003acacb34e4ca8fb5f897b938f,false,19.0,526.4978632435274,23.323807579381203,437.90409909020036,0.0,0
jsoup,a8b6982de98ff76ef254031d7152fff57f6bf941,false,52.49761899362675,865.4825243758536,3.0,31.74901573277509,31.796226191169293,341
jsoup,3f7d2c71dbbbb289c684f339874eed8ac2747fa0,false,27.386127875258307,642.8880151317179,4.69041575982343,68.05879810869422,359.76520120767657,26
jsoup,a44e18aa3c1fcd25a68a5965f9490d8f7d026509,false,15.0,549.9772722576815,8.0,101.83319694480774,33.76388603226827,377
resty-gwt,867b917c43c32acbdcac55767e7f04334006c866,false,71.88880302244571,759.6683486890842,29.732137494637012,813.6215336383373,18.547236990991408,343
OpenTripPlanner,4c506dce43775704919d084f0acfba86d251bf4a,false,76.99350621968063,6768.471910261577,52.96225070746144,1294.6486009724802,4.898979485566356,2
jOOQ,d96120f327107feb1ebb15e7c090dc38eeff72ca,false,29.49576240750525,3946.499968326365,1.0,14.832396974191326,1.0,0
Storm,ad2be678831b3b060229fd936e3908110162b7ac,false,347.4967625748476,7922.9539945654105,24.24871130596428,607.0214164261422,61.237243569579455,364
Storm,bd1f5c54752f67b484a83c26667331234234d3a3,false,340.4996328926068,7672.94519724988,29.546573405388315,1304.243075503949,15.491933384829668,1
swagger-maven-plugin,e825a7fdc6ef688f1253b93d2cb236e710acfc56,false,30.495901363953813,414.4996984317359,1.0,2.449489742783178,5.0,0
netty,193acdb36cd3da9bfc62dd69c4208dff3f0a2b1b,false,18.973665961010276,2232.659400804341,24.979991993593593,677.6149349003459,3.0,10
webbit,74d2d2b87704d003acacb34e4ca8fb5f897b938f,false,19.0,526.4978632435274,23.323807579381203,437.90409909020036,0.0,0
MPAndroidChart,af114d180da6ec5633d32c701ff5467f7629fcf3,false,55.991070716677676,1592.9406768615083,75.2994023880668,2827.7128567094646,3.0,0
MPAndroidChart,9531ba69895cd64fce48038ffd8df2543eeea1d2,false,29.0,755.9464266732134,12.12435565298214,172.08718720462602,5.0,0
okhttp,35166168529bd27281685e56a0a122eff44460e9,false,11.0,258.46082875360435,8.94427190999916,521.9252820088332,25.0,0
Antlr4,69ff2669eec265e25721dbc27cb00f6c381d0b41,false,61.44916598294886,4593.466664731551,10.0,0.0,12.328828005937952,11
cloud-slang,20bac30d9bd76569aa6a4fa1e8261c1a9b5e6f76,false,20.0,1515.0,8.0,25.298221281347036,0.0,3
Storm,ad2be678831b3b060229fd936e3908110162b7ac,false,347.4967625748476,7922.9539945654105,24.24871130596428,607.0214164261422,61.237243569579455,364
Storm,bd1f5c54752f67b484a83c26667331234234d3a3,false,340.4996328926068,7672.94519724988,29.546573405388315,1304.243075503949,15.491933384829668,1
fitnesse,4d9ba9d221d879507440feb084fa7521b95111ec,false,107.49883720301351,3602.9987510405826,11.313708498984761,124.36237373096414,6.0,9
retrofit,71f622ce51031b152a0be6ad5facfb27a654bf5a,false,32.0,398.4996863235905,4.0,45.077710678338576,5.477225575051661,1
elasticsearch-river-mongodb,3d4f99516ba3177f7d88a1f600923138a8b77cc8,false,17.0,541.2781170525925,10.677078252031311,167.37980762326143,6.0,0
SimianArmy,345ad9513aafff397050d613fa87ad06ddffe99d,false,39.88734135035826,587.38743602498,11.661903789690601,295.12031444819246,4.242640687119285,12
Activiti,50d8e43eb5917c63abfbcdec1e68e510943f325a,false,110.0,4580.485563780329,39.87480407475377,556.322748051884,0.0,2
druid,05168808c278c080c59c19e858d9471b316cd1f5,false,14.0,378.2935368202846,13.114877048604,263.69679558159214,5.477225575051661,7
netty,193acdb36cd3da9bfc62dd69c4208dff3f0a2b1b,false,18.973665961010276,2232.659400804341,24.979991993593593,677.6149349003459,3.0,10
OpenTripPlanner,4c506dce43775704919d084f0acfba86d251bf4a,false,76.99350621968063,6768.471910261577,52.96225070746144,1294.6486009724802,4.898979485566356,2
webbit,74d2d2b87704d003acacb34e4ca8fb5f897b938f,false,19.0,526.4978632435274,23.323807579381203,437.90409909020036,0.0,0
jsoup,a8b6982de98ff76ef254031d7152fff57f6bf941,false,52.49761899362675,865.4825243758536,3.0,31.74901573277509,31.796226191169293,341
jsoup,3f7d2c71dbbbb289c684f339874eed8ac2747fa0,false,27.386127875258307,642.8880151317179,4.69041575982343,68.05879810869422,359.76520120767657,26
jsoup,a44e18aa3c1fcd25a68a5965f9490d8f7d026509,false,15.0,549.9772722576815,8.0,101.83319694480774,33.76388603226827,377
resty-gwt,867b917c43c32acbdcac55767e7f04334006c866,false,71.88880302244571,759.6683486890842,29.732137494637012,813.6215336383373,18.547236990991408,343
Storm,ad2be678831b3b060229fd936e3908110162b7ac,false,347.4967625748476,7922.9539945654105,24.24871130596428,607.0214164261422,61.237243569579455,364
Storm,bd1f5c54752f67b484a83c26667331234234d3a3,false,340.4996328926068,7672.94519724988,29.546573405388315,1304.243075503949,15.491933384829668,1
jOOQ,d96120f327107feb1ebb15e7c090dc38eeff72ca,false,29.49576240750525,3946.499968326365,1.0,14.832396974191326,1.0,0
swagger-maven-plugin,e825a7fdc6ef688f1253b93d2cb236e710acfc56,false,30.495901363953813,414.4996984317359,1.0,2.449489742783178,5.0,0
